Table (of Game struct)	Id	Field	New text
NPCGreet	0	1	
	1	1	다데로스와 이야기해 보셨습니까? 이제 우리는 어떻게 해야 합니까?
	2	1	섬을 빠져나갈 방법을 찾으셨습니까? 레이븐쇼어로 돌아갈 만큼 바다가 안전합니까?
	3	1	차원문은 수리되었습니까? 고립된 우리 사람들이 이 본섬 마을의 안전한 곳으로 돌아올 수 있습니까?
	4	1	우리는 당신에게 큰 빚을 졌습니다! 고립된 우리 사람들을 구해 주었을 뿐 아니라, 돌아와 레그나의 섬 침공까지 막아 주셨군요!
	5	1	용건을 서두르시오. 이 섬들을 탈출할 준비를 해야 하오!
	6	1	불의 산이 분명 우리를 파멸시킬 거요!
	7	1	세상이 끝장날 거야! 불의 산이 우리 모두를 집어삼킬 거라고!
	8	1	여기서 뭐 하는 거요? 내 편지를 펠문에게 전하시오!
	9	1	승선을 환영합니다! 바다가 잔잔하고 항해가 순조롭기를!
	10	1	네?
	11	1	내가 부탁한 일을 해냈소?
	12	1	이번엔 또 무슨 일이오?
	13	1	멈추시오! 길드 회원과 동행하지 않으면 안쪽 방으로 들어갈 수 없소.
	14	1	알바르 상인회관에 다시 오신 것을 환영합니다.
	15	1	좋은 하루 보내시오.
	16	1	돌아왔군요. 그동안 잘 지냈습니까?
	17	1	날 내버려 두시오. 아들 바일바이트의 죽음을 애도하고 있소.
	18	1	들어오세요...당신은 언제든 환영입니다.
	19	1	또 나를 방해하는 겁니까? 아주 중요한 일이길 바라오.
	20	1	무슨 용건이오?
	21	1	무엇을 도와드릴까요?
	22	1	마침 잘 오셨군요. 레이븐쇼어로 떠날 준비가 거의 끝났지만, 무엇을 도와드릴까요?
	23	1	어떻게 지내십니까?
	24	1	어서 오세요!
	25	1	그래, 무슨 일이오?
	26	1	네?
	27	1	안녕하시오, 친구들이여.
	28	1	안녕하세요, 길드 동료 여러분.
	29	1	우리 무리를 구해 준 분들을 어떻게 섬기면 되겠습니까?
	30	1	또 오셨군요.
	31	1	무슨 일이오? 빨리 말하시오! 우리는 아주 바쁘오.
	32	1	네?
	33	1	무슨 용건이오?
	34	1	그럼 태양의 신전을 공격하는 겁니까? 산드로에게 나이트셰이드 화로를 가져다줄까요?
	35	1	이제 길드의 해골 변환기를 파괴할 준비가 되었습니까? 나도 합류해서 함께 해치우겠소!
	36	1	태양의 신전에서 나이트셰이드 화로를 훔칠지, 길드의 해골 변환기를 파괴할지 결정했습니까? 어느 쪽이든...나도 합류하겠소. 하지만 어서 행동합시다. 복수의 갈증을 풀고 싶소.
	37	1	빛이 그대와 함께하기를. 우리 신전에 무슨 용무가 있습니까?
	38	1	자데임의 영웅들이여, 만세!
	39	1	또 오셨군요.
	40	1	어서 오시오. 내 동굴은 당신들에게 열려 있소.
	41	1	무슨 일이오, 친구들?
	42	1	발타자르 소굴의 구원자들이여, 만세!
	43	1	안녕하시오, 영웅들이여.
	44	1	도와드릴까요?
	45	1	돌아왔군요? 조언이 필요합니까? 아니면 맡은 일이 너무 어렵습니까?
	46	1	수정 관문을 통과해야 합니다! 그곳은 차원 사이의 차원으로 이어집니다. 대재앙의 원인은 그 너머에 있으니, 근원을 찾아내십시오!
	47	1	무엇을 도와드릴까요, 친구들?
	48	1	아, 날벌레들이 돌아왔군. 왜 아직도 살려 두고 있는지 생각해 봐야겠어. 하지만 그건 다음에 하지. 자, 아직 목숨이 붙어 있을 때 말해라, 하찮은 것들아.
	49	1	좋은 하루입니다. 지식을 얻으러 오셨습니까?
	50	1	나를 풀어 주러 왔습니까?
	51	1	이제 나를 이 고통에서 해방해 주겠습니까?
	52	1	필멸자들이여, 이 감옥에서 나를 풀어 다오!
	53	1	내 불길이 사그라진다. 나를 풀어 다오!
	54	1	네? 도와드릴까요?
	55	1	안녕하시오!
	56	1	네?
	57	1	안녕하시오! 치즈의 대가 아사엘 프로마고가 무엇을 도와드릴까요?
	58	1	모험가여, 반갑소!
	59	1	그래? 무슨 일이야?
	60	1	오늘은 어떻게 지내십니까?
	61	1	네? 무슨 일이죠?
	62	1	안녕하세요. 무엇을 도와드릴까요?
	63	1	다시 만나 반갑습니다.
	64	1	또 오셨군요. 아직은 제 곁에 있어도 안전합니다. 광기가 저를 덮치지 않았으니까요.
	65	1	아직은 제정신이지만, 얼마나 더 버틸지는 모르겠소. 무슨 용건이오?
	66	1	네?
	67	1	무엇을 도와드릴까요?
	68	1	아-아직은 제-제정신을 유-유지하고 있소. 무-무엇을 원하는 거요?
	69	1	무엇을 도와드릴까요?
	70	1	또 오셨군요.
	71	1	다시 오신 것을 환영합니다! 여행에 저를 데려가기로 결정하셨습니까?
	72	1	그럼, 모험에 저를 데려가려고 돌아오신 겁니까?
	73	1	그럼 이제 저도 함께 가도 됩니까? 정말요?
	74	1	안녕하세요.
	75	1	다시 만나 반갑습니다!
	76	1	또 오셨군요. 명망 높은 모험가 재스프 셀본이 무엇을 도와드릴까요?
	77	1	음, 아직 여기 있긴 하지만 기회가 생기는 즉시 떠날 준비를 하고 있소. 다시 생각해 보셨습니까? 이제 나를 데려가시겠소?
	78	1	내 제안을 다시 생각해 보았군. 이제 우리 추종자가 되겠는가?
	79	1	아, 모험가들이 돌아왔군. 다시 그 질문이 떠오르는군. 함께할 것인가, 말 것인가? 그래, 어쩌면...
	80	1	또 오셨군요.
	81	1	또 오셨군요. 빛이 당신을 비추기를.
	82	1	무슨 용건이오?
	83	1	안녕하시오, 사냥에 행운이 있기를!
	84	1	내 집에 온 것을 환영하오.
	85	1	안녕하시오!
	86	1	네?
	87	1	네?
	88	1	만세!
	89	1	또 오셨군요. 강대한 손이 무엇을 해드릴까요? 기념으로 방패에 내 서명이라도 해드릴까요? 내 팬들은 그런 걸 꽤 좋아하는 모양이더군요.
	90	1	다시 만나니 반갑군요.
	91	1	안녕하시오.
	92	1	영원한 듀로스를 또 찾아온 이유가 무엇이오?
	93	1	또 오셨군요...훈련시킬 드래곤이라도 있습니까?
	94	1	또 오셨군요.
	95	1	또 오셨군요.
	96	1	무...무엇을...워...원하나?
	97	1	모험가여, 반갑소!
	98	1	어이, 선원!
	99	1	또 당신이오? 무슨 일이오?
	100	1	무슨 용건이오?
	101	1	아, 신입들이 또 왔군! 무엇을 도와줄까?
	102	1	어떻게 지내세요? 오늘은 평범한 어부 여인이 무엇을 도와드릴까요?
	103	1	여보세요? 아, 이 저주받은 섬을 빠져나갈 길을 찾는 사람이 또 있군요! 제 이름은 사이먼 템플러입니다! 이 신전이 탈출구라는 말을 듣고 들어왔습니다! 함께 갑시다!
	104	1	안녕하시오. 빛의 인도를 구하러 왔습니까?
	105	1	으아아! 뭐지...여기가 어디죠? 당신이 저를 구해 주셨습니까? 감사합니다!!
	106	1	어서 오세요! 자데임에서 나는 여러 광석으로 온갖 놀라운 물건을 만들 수 있습니다.
	107	1	멈추시오! 이 구역은 방문객 출입 금지입니다! 길드 회원만 들어갈 수 있습니다!
	108	1	하찮은 것들아, 이곳에는 들어올 수 없다! 물러서지 않으면 우리의 먹잇감이 될 것이다!
	109	1	멈추시오! 우리 기사단의 형제들만 이 지점을 통과할 수 있소. 억지로 지나가려는 자는 우리의 분노를 마주할 것이오!
	110	1	멈추시오! 창고에는 들어갈 수 없습니다!
	111	1	또 오셨군요.
	112	1	돌아왔군요? 조언이 필요합니까? 아니면 맡은 일이 너무 어렵습니까?
	113	1	안녕하시오. 균형이 언제나 그대에게 유리하게 기울기를.
	114	1	멈추시오! 길드 회원과 그 손님만 이곳을 통과할 수 있소. 게다가 동행한 길드 회원은 적어도 의식이 있어야 하오. 늙은 릴런드가 함께 있기는 하지만, 지금 상태로는 당신들을 감독할 수 없소.
	115	1	도와주세요!
	116	1	다시 만나 반갑습니다. 사냥은 잘되어 갑니까?
	117	1	목록에 있는 물건을 모두 모았습니까?
	118	1	무엇이 알고 싶습니까?
	119	1	또 오셨군요. 잘 지내고 계십니까?
	120	1	아직도 여기 계시오? 마을은 남쪽으로 좀 돌아가야 하오.
	121	1	아, 돌아오셨군요. 틀림없이 제 제안을 들으러 오셨겠지요.
	122	1	무슨 일이 필요합니까, 낯선 분? <whisper> 내게서 떨어져요. 일부러 들키려는 겁니까?!
	123	1	또 오셨군요... 친구.
	124	1	우리가 나눌 이야기는 없는 것 같군요.
	125	1	다시 만나 반갑습니다, 친구들.
	126	1	안녕하세요, 저는 캐럴린입니다. 이 섬의 불과 공기 길드 가입 업무를 맡고 있습니다.
	127	1	나는 로저요. 에메랄드 섬에서 육체와 영혼 길드 회원권을 팔고 있소.
	128	1	그래, 다시 보니 반갑군, 친구들!
	129	1	또 오셨군요. 무엇을 도와드릴까요?
	130	1	또 오셨군요. 무슨 일이 있습니까?
	131	1	네? 무슨 용건이오?
	132	1	멈추시오! 당신에게는 이곳을 통과할 권한이 없습니다. 학생들이 작업하는 동안 방해하지 말아 주십시오.
	133	1	에메랄드 섬에 오신 것을 환영합니다. 머무시는 동안 제가 안내를 맡겠습니다. 때때로 제가 나타나 곧 보게 될 것들을 설명하여 새로운 세계를 이해하도록 도와드리겠습니다. 제 안내가 지겨워져도 상심하지 않으니, 제 초상화를 눌러 말을 건 뒤 '안내 끄기'를 선택하면 안내를 중단할 수 있습니다.
	134	1	가까이에 있는 상점은 대장간입니다. 대장장이는 무기만 팔지만, 이곳에서는 여러 종류의 무기를 판매하며 일부는 마법 속성도 지니고 있습니다. 무기를 이곳에 팔 수도 있지만, 상술 기술이 높아지기 전에는 좋은 값을 받기 어렵습니다. 들어가려면 정문을 누르기만 하십시오.
	135	1	서쪽 문은 현지 선술집으로 이어집니다. 선술집은 밤에 안전하게 잠을 자고, 야외에서 숙영할 때 필요한 식량을 살 수 있는 곳입니다. 선술집에서는 흥미로운 사람을 만나거나, 할 일을 찾고 있다면 현지 소문을 들을 수도 있습니다. 들어가려면 정문을 누르기만 하십시오.
